_class_name,_created_at,_object_id,_updated_at,airportLocation,airportName,iata,icao
Airport,2013-04-02T15:09:49.312Z,Ob54qwdyu2,2013-04-02T15:09:49.312Z,"Gladstone, Queensland",Gladstone Airport,GLT,YGLA
Airport,2013-04-02T15:09:49.327Z,eOezKhijHy,2013-04-02T15:09:49.327Z,"Goulburn, New South Wales",Goulburn Airport,GUL,YGLB
Airport,2013-04-02T15:09:49.416Z,7LhOxdtjRv,2013-04-02T15:09:49.416Z,None,Glengyle Airport,GLG,YGLE
Airport,2013-04-02T15:09:49.431Z,cacMiBzDti,2013-04-02T15:09:49.431Z,"Grovedale, Victoria",Geelong Airport,GEX,YGLG
Airport,2013-04-02T15:09:49.446Z,QY7gv6CqMd,2013-04-02T15:09:49.446Z,"Glen Innes, New South Wales",Glen Innes Airport,GLI,YGLI
Airport,2013-04-02T15:09:49.461Z,8DSYDfaUGj,2013-04-02T15:09:49.461Z,None,Glenormiston Airport,GLM,YGLO
Airport,2013-04-02T15:09:49.476Z,CHVHjmWlex,2013-04-02T15:09:49.476Z,"Glenbrook, New South Wales",RAAF Base Glenbrook (helipads only),,YGNB
Airport,2013-04-02T15:09:49.491Z,AfvNmlJZoq,2013-04-02T15:09:49.491Z,None,Greenvale Airport,GVP,YGNV
Airport,2013-04-02T15:09:49.505Z,Vlbwvepbpz,2013-04-02T15:09:49.505Z,"Melville Island, Northern Territory",Garden Point Airport,GPN,YGPT
Airport,2013-04-02T15:09:49.520Z,COgNeY6jN7,2013-04-02T15:09:49.520Z,None,Gascoyne Junction Airport,GSC,YGSC
Airport,2013-04-02T15:09:49.534Z,u1r4TxK5AX,2013-04-02T15:09:49.534Z,"Groote Eylandt (Alyangula), Northern Territory",Groote Eylandt Airport,GTE,YGTE
Airport,2013-04-02T15:09:49.549Z,mTftFtHU10,2013-04-02T15:09:49.549Z,"Griffith, New South Wales",Griffith Airport,GFF,YGTH
Airport,2013-04-02T15:09:49.564Z,tLTY8K4rE6,2013-04-02T15:09:49.564Z,None,Georgetown Airport (Australia),GTT,YGTN
Airport,2013-04-02T15:09:49.786Z,PtA8wXbVx0,2013-04-02T15:09:49.786Z,"George Town, Tasmania",George Town Airport,GEE,YGTO
Airport,2013-04-02T15:09:49.800Z,6y6BkgVMd0,2013-04-02T15:09:49.800Z,"Goolwa, South Australia",Goolwa Airport,,YGWA
Airport,2013-04-02T15:09:49.815Z,GE8YfNIY67,2013-04-02T15:09:49.815Z,"Gympie, Queensland",Gympie Airport,GYP,YGYM
Airport,2013-04-02T15:09:49.902Z,phMSo49KRb,2013-04-02T15:09:49.902Z,"Wilpena Pound, South Australia",Wilpena Pound Airport,HWK,YHAW
Airport,2013-04-02T15:09:49.917Z,0OpJzgFUVD,2013-04-02T15:09:49.917Z,"Hay, New South Wales",Hay Airport,HXX,YHAY
Airport,2013-04-02T15:09:49.932Z,7F9VsC0q5m,2013-04-02T15:09:49.932Z,"Hervey Bay, Queensland",Hervey Bay Airport,HVB,YHBA
Airport,2013-04-02T15:09:49.947Z,EQlLBFQJyW,2013-04-02T15:09:49.947Z,None,Humbert River Airport,HUB,YHBR
Airport,2013-04-02T15:09:49.962Z,Cznnl8CKSV,2013-04-02T15:09:49.962Z,None,Henbury Airport,HRY,YHBY
Airport,2013-04-02T15:09:49.976Z,30exN2cejc,2013-04-02T15:09:49.976Z,None,Headingly Airport,HIP,YHDY
Airport,2013-04-02T15:09:49.991Z,GOTVnPzWSF,2013-04-02T15:09:49.991Z,None,Highbury Airport,HIG,YHHY
Airport,2013-04-02T15:09:50.006Z,TJhHvPeSJA,2013-04-02T15:09:50.006Z,"Horn Island, Queensland",Horn Island Airport,HID,YHID
Airport,2013-04-02T15:09:50.021Z,fPLGXOpaA7,2013-04-02T15:09:50.021Z,None,Hillside Airport (Australia),HLL,YHIL
Airport,2013-04-02T15:09:50.035Z,Vj0gnMbIJB,2013-04-02T15:09:50.035Z,"Halls Creek, Western Australia",Halls Creek Airport,HCQ,YHLC
Airport,2013-04-02T15:09:50.051Z,9fTfzWLSJD,2013-04-02T15:09:50.051Z,None,Hermannsburg Airport,HMG,YHMB
Airport,2013-04-02T15:09:50.065Z,2iwbny3nk1,2013-04-02T15:09:50.065Z,"Hamilton, Victoria",Hamilton Airport,HLT,YHML
Airport,2013-04-02T15:09:50.080Z,CLvZKdBsYc,2013-04-02T15:09:50.080Z,None,Lajamanu Airport,HOK,YHOO
Airport,2013-04-02T15:09:50.095Z,CTu0646bU2,2013-04-02T15:09:50.095Z,"Bright, Victoria",Mount Hotham Airport,MHU,YHOT
Airport,2013-04-02T15:09:50.110Z,qJ3SviGmWZ,2013-04-02T15:09:50.110Z,"Hoxton Park, New South Wales",Hoxton Park Airport,,YHOX
Airport,2013-04-02T15:09:50.128Z,63TRhB4Yvw,2013-04-02T15:09:50.128Z,"Hopetoun, Victoria",Hopetoun Airport,HTU,YHPN
Airport,2013-04-02T15:09:50.143Z,UIsd7P5trc,2013-04-02T15:09:50.143Z,"Horsham, Victoria",Horsham Airport,HSM,YHSM
Airport,2013-04-02T15:09:50.158Z,0akLwp0suk,2013-04-02T15:09:50.158Z,None,Heathlands Airport,HAT,YHTL
Airport,2013-04-02T15:09:50.174Z,JGQWD3tF5k,2013-04-02T15:09:50.174Z,"Hughenden, Queensland",Hughenden Airport,HGD,YHUG
Airport,2013-04-02T15:09:50.191Z,w7X58RwQNk,2013-04-02T15:09:50.191Z,None,Indulkana Airport,IDK,YIDK
Airport,2013-04-02T15:09:50.207Z,7n00NRux4Z,2013-04-02T15:09:50.207Z,None,Innisfail Airport (Australia),IFL,YIFL
Airport,2013-04-02T15:09:50.223Z,96wFIuyqYq,2013-04-02T15:09:50.223Z,None,Iffley Airport,IFF,YIFY
Airport,2013-04-02T15:09:50.238Z,ujpCMRhj56,2013-04-02T15:09:50.238Z,None,Ingham Airport,IGH,YIGM
Airport,2013-04-02T15:09:50.253Z,NdQbhQG0aC,2013-04-02T15:09:50.253Z,None,Inkerman Airport,IKP,YIKM
Airport,2013-04-02T15:09:50.268Z,iHY8ofjIAV,2013-04-02T15:09:50.268Z,"Kimba, South Australia",Kimba Airport,,YIMB
Airport,2013-04-02T15:09:50.283Z,kfer2fGz3j,2013-04-02T15:09:50.283Z,None,Injune Airport,INJ,YINJ
Airport,2013-04-02T15:09:50.314Z,91WyX9xb52,2013-04-02T15:09:50.314Z,None,Innamincka Airport,INM,YINN
Airport,2013-04-02T15:09:50.328Z,gVUTYereKm,2013-04-02T15:09:50.328Z,None,Inverway Airport,IVW,YINW
Airport,2013-04-02T15:09:50.343Z,OuWzdKqBAy,2013-04-02T15:09:50.343Z,None,Isisford Airport,ISI,YISF
Airport,2013-04-02T15:09:50.358Z,oJK0BCmq3B,2013-04-02T15:09:50.358Z,"Mitta Mitta, Victoria",Mitta Mitta Airport,,YITT
Airport,2013-04-02T15:09:50.372Z,avWgHaPdxY,2013-04-02T15:09:50.372Z,"Inverell, New South Wales",Inverell Airport,IVR,YIVL
Airport,2013-04-02T15:09:50.387Z,E0kOciipkm,2013-04-02T15:09:50.387Z,"Jabiru, Northern Territory",Jabiru Airport,JAB,YJAB
Airport,2013-04-02T15:09:50.402Z,euBY5Vqk0z,2013-04-02T15:09:50.402Z,"Jervis Bay, New South Wales",Jervis Bay Airport,,YJBY
Airport,2013-04-02T15:09:50.419Z,lYRtrB5cEJ,2013-04-02T15:09:50.419Z,None,Jundah Airport,JUN,YJDA
Airport,2013-04-02T15:09:50.435Z,1rCM1w3zT2,2013-04-02T15:09:50.435Z,"Julia Creek, Queensland",Julia Creek Airport,JCK,YJLC
Airport,2013-04-02T15:09:50.449Z,fSHb5zHvDy,2013-04-02T15:09:50.449Z,"Jurien Bay, Western Australia",Jurien Bay Airport,JUR,YJNB
Airport,2013-04-02T15:09:50.464Z,vuQjmvY7q6,2013-04-02T15:09:50.464Z,"Kambalda, Western Australia",Kambalda Airport,KDB,YKBL
Airport,2013-04-02T15:09:50.478Z,cP4QhDBfaa,2013-04-02T15:09:50.478Z,"Kalbarri, Western Australia",Kalbarri Airport,KAX,YKBR
Airport,2013-04-02T15:09:50.493Z,GrHAmpsWt3,2013-04-02T15:09:50.493Z,"Streaky Bay, South Australia",Streaky Bay Airport,,YKBY
Airport,2013-04-02T15:09:50.508Z,OiBMoBZZYP,2013-04-02T15:09:50.508Z,None,Kings Canyon Airport,KBJ,YKCA
Airport,2013-04-02T15:09:50.524Z,DNukEqTINY,2013-04-02T15:09:50.524Z,None,Kings Creek Airport,KCS,YKCS
Airport,2013-04-02T15:09:50.539Z,Fh9tShMN6T,2013-04-02T15:09:50.539Z,"Kerang, Victoria",Kerang Airport,KRA,YKER
Airport,2013-04-02T15:09:50.554Z,CRvDRWsSqC,2013-04-02T15:09:50.554Z,"King Island (Currie), Tasmania",King Island Airport,KNS,YKII
Airport,2013-04-02T15:09:50.568Z,t7d2HmL8xU,2013-04-02T15:09:50.568Z,"Kalkaringi, Northern Territory",Kalkgurung Airport,KFG,YKKG
Airport,2013-04-02T15:09:50.583Z,oLz5YPbNk7,2013-04-02T15:09:50.583Z,None,Koolatah Airport,KOH,YKLA
Airport,2013-04-02T15:09:50.598Z,CD8zHOcYoh,2013-04-02T15:09:50.598Z,None,Koolburra Airport,KKP,YKLB
Airport,2013-04-02T15:09:50.612Z,sPr7wmANEW,2013-04-02T15:09:50.612Z,"Karumba, Queensland",Karumba Airport,KRB,YKMB
Airport,2013-04-02T15:09:50.631Z,i0I9ulgQzb,2013-04-02T15:09:50.631Z,None,Kamileroi Airport,KML,YKML
Airport,2013-04-02T15:09:50.646Z,oql7lHJ5vO,2013-04-02T15:09:50.646Z,"Kempsey, New South Wales",Kempsey Airport,KPS,YKMP
Airport,2013-04-02T15:09:50.661Z,re2qDR2HJg,2013-04-02T15:09:50.661Z,"Katanning, Western Australia",Katanning Airport,KNI,YKNG
Airport,2013-04-02T15:09:50.848Z,MgtBBd54kR,2013-04-02T15:09:50.848Z,"Kowanyama, Queensland",Kowanyama Airport,KWM,YKOW
Airport,2013-04-02T15:09:50.872Z,N8JHelqQTC,2013-04-02T15:09:50.872Z,None,Kalpowar Airport,KPP,YKPR
Airport,2013-04-02T15:09:50.886Z,b4S5XJ4oi3,2013-04-02T15:09:50.886Z,"Kingaroy, Queensland",Kingaroy Airport,KGY,YKRY
Airport,2013-04-02T15:09:50.901Z,eUt7xoF0ex,2013-04-02T15:09:50.901Z,"Kingscote, Kangaroo Island, South Australia",Kingscote Airport,KGC,YKSC
Airport,2013-04-02T15:09:50.916Z,LKGHW6j8d5,2013-04-02T15:09:50.916Z,"Kyneton, Victoria",Kyneton Airport,,YKTN
Airport,2013-04-02T15:09:50.931Z,7hhhHXBgV0,2013-04-02T15:09:50.931Z,"Kubin, Queensland",Kubin Airport,KUG,YKUB
Airport,2013-04-02T15:09:50.947Z,tcCrq5HRN4,2013-04-02T15:09:50.947Z,None,Lawn Hill Airport,LWH,YLAH
Airport,2013-04-02T15:09:50.962Z,M3ZM2SExSt,2013-04-02T15:09:50.962Z,"Leigh Creek, South Australia",Leigh Creek Airport,LGH,YLEC
Airport,2013-04-02T15:09:50.977Z,D11T3grMF0,2013-04-02T15:09:50.977Z,"Lethbridge, Victoria",Lethbridge Airpark,,YLED
Airport,2013-04-02T15:09:50.992Z,rN2xNFn4nF,2013-04-02T15:09:50.992Z,"Leongatha, Victoria",Leongatha Airport,,YLEG
Airport,2013-04-02T15:09:51.008Z,m6L1h48tev,2013-04-02T15:09:51.008Z,"Leonora, Western Australia",Leonora Airport,LNO,YLEO
Airport,2013-04-02T15:09:51.023Z,KW6EJEYZPN,2013-04-02T15:09:51.023Z,"Gapuwiyak, Northern Territory",Lake Evella Airport,LEL,YLEV
Airport,2013-04-02T15:09:51.038Z,5INSbWCPmn,2013-04-02T15:09:51.038Z,None,Lakefield Airport,LFP,YLFD
Airport,2013-04-02T15:09:51.155Z,nUGJggh8Te,2013-04-02T15:09:51.155Z,"Lord Howe Island, New South Wales",Lord Howe Island Airport,LDH,YLHI
Airport,2013-04-02T15:09:51.170Z,YTlBdTEPsg,2013-04-02T15:09:51.170Z,"Lockhart River, Queensland",Lockhart River Airport,IRG,YLHR
Airport,2013-04-02T15:09:51.184Z,Qwk5ihdirv,2013-04-02T15:09:51.184Z,None,Lyndhurst Airport,LTP,YLHS
Airport,2013-04-02T15:09:51.199Z,K0zc0UIN24,2013-04-02T15:09:51.199Z,"Lilydale, Victoria",Lilydale Airport,,YLIL
Airport,2013-04-02T15:09:51.214Z,BUMPKyggs6,2013-04-02T15:09:51.214Z,None,Lindeman Island Airport,LDC,YLIN
Airport,2013-04-02T15:09:51.228Z,AZj4p7HYgb,2013-04-02T15:09:51.228Z,"Lismore, New South Wales",Lismore Airport,LSY,YLIS
Airport,2013-04-02T15:09:51.243Z,xIWe1QyzO5,2013-04-02T15:09:51.243Z,None,Lake Nash Airport,LNH,YLKN
Airport,2013-04-02T15:09:51.262Z,EY9YjhoPGU,2013-04-02T15:09:51.262Z,None,Lakeland Downs Airport,LKD,YLND
Airport,2013-04-02T15:09:51.277Z,clqGEWxC7Y,2013-04-02T15:09:51.277Z,None,Lock Airport,LOC,YLOK
Airport,2013-04-02T15:09:51.292Z,X2Lr1J7CaT,2013-04-02T15:09:51.292Z,None,Lorraine Airport (Australia),LOA,YLOR
Airport,2013-04-02T15:09:51.307Z,pLxBZ0rqRT,2013-04-02T15:09:51.307Z,None,Lotus Vale Station Airport,LTV,YLOV
Airport,2013-04-02T15:09:51.322Z,NxY0QQ1evL,2013-04-02T15:09:51.322Z,"Loxton, South Australia",Loxton Airport,,YLOX
Airport,2013-04-02T15:09:51.336Z,OqKvkb96on,2013-04-02T15:09:51.336Z,None,Laura Airport,LUU,YLRA
Airport,2013-04-02T15:09:51.351Z,SU5bCaoZhL,2013-04-02T15:09:51.351Z,"Lightning Ridge, New South Wales",Lightning Ridge Airport,LHG,YLRD
Airport,2013-04-02T15:09:51.366Z,fFbxVlWgCo,2013-04-02T15:09:51.366Z,"Longreach, Queensland",Longreach Airport,LRE,YLRE
Airport,2013-04-02T15:09:51.380Z,RAfWOZQjlJ,2013-04-02T15:09:51.380Z,None,Laura Station Airport,LUT,YLRS
Airport,2013-04-02T15:09:51.455Z,oD5pGIYRg9,2013-04-02T15:09:51.455Z,"Leinster, Western Australia",Leinster Airport,LER,YLST
Airport,2013-04-02T15:09:51.470Z,LtunHX22UL,2013-04-02T15:09:51.470Z,"Laverton, Western Australia",Laverton Airport,LVO,YLTN
Airport,2013-04-02T15:09:51.485Z,fNSWQLUpYd,2013-04-02T15:09:51.485Z,"Morwell, Victoria",Latrobe Valley Airport,LTB,YLTV
Airport,2013-04-02T15:09:51.500Z,KSjIA4bUi5,2013-04-02T15:09:51.500Z,"Townsville, Queensland",Lavarack Barracks,,YLVK
Airport,2013-04-02T15:09:51.515Z,t5N1hqncWM,2013-04-02T15:09:51.515Z,"Lizard Island, Queensland",Lizard Island Airport,LZR,YLZI
Airport,2013-04-02T15:09:51.530Z,5Z1Cv2aQ0U,2013-04-02T15:09:51.530Z,"Avalon, Victoria",Avalon Airport,AVV,YMAV
Airport,2013-04-02T15:09:51.545Z,5hvKvoHUP0,2013-04-02T15:09:51.545Z,"Albury, New South Wales",Albury Airport,ABX,YMAY
Airport,2013-04-02T15:09:51.561Z,JXlGXDtddI,2013-04-02T15:09:51.561Z,"Mareeba, Queensland",Mareeba Airport,MRG,YMBA
Airport,2013-04-02T15:09:51.575Z,OgXqKJ9MrY,2013-04-02T15:09:51.575Z,"Murray Bridge, South Australia",Murray Bridge Airport,,YMBD
Airport,2013-04-02T15:09:51.590Z,Q9BGPO39pn,2013-04-02T15:09:51.590Z,None,Marble Bar Airport,MBB,YMBL
Airport,2013-04-02T15:09:51.605Z,23Lmb9RTxr,2013-04-02T15:09:51.605Z,"Maryborough, Victoria",Maryborough Airport,,YMBU
Airport,2013-04-02T15:09:51.620Z,GOSOwT5cRs,2013-04-02T15:09:51.620Z,"Mallacoota, Victoria",Mallacoota Airport,XMC,YMCO
Airport,2013-04-02T15:09:51.634Z,JpOrQU2tAh,2013-04-02T15:09:51.634Z,None,Millicent Airport,MLR,YMCT
Airport,2013-04-02T15:09:51.649Z,w7k9Dsi48V,2013-04-02T15:09:51.649Z,"Mudgee, New South Wales",Mudgee Airport,DGE,YMDG
Airport,2013-04-02T15:09:51.664Z,TyXbb1upK4,2013-04-02T15:09:51.664Z,None,Mandora Station Airport,MQA,YMDI
Airport,2013-04-02T15:09:51.679Z,cWaQugkWZA,2013-04-02T15:09:51.679Z,None,Macdonald Downs Airport,MNW,YMDS
Airport,2013-04-02T15:09:51.693Z,49HOx3ILwM,2013-04-02T15:09:51.693Z,"Meekatharra, Western Australia",Meekatharra Airport,MKR,YMEK
Airport,2013-04-02T15:09:51.708Z,dNQByTC8dO,2013-04-02T15:09:51.708Z,"Essendon North, Victoria",Essendon Airport,MEB,YMEN
Airport,2013-04-02T15:09:51.723Z,NLqwZmInjx,2013-04-02T15:09:51.723Z,"Merimbula, New South Wales",Merimbula Airport,MIM,YMER
Airport,2013-04-02T15:09:51.738Z,u9rbQXOW3T,2013-04-02T15:09:51.738Z,"Sale, Victoria",RAAF East Sale,SXE,YMES
Airport,2013-04-02T15:09:51.753Z,rmohqES9H8,2013-04-02T15:09:51.753Z,None,Merluna Airport,MLV,YMEU
Airport,2013-04-02T15:09:51.767Z,9DLvFT0gGN,2013-04-02T15:09:51.767Z,"Milingimbi Island, Northern Territory",Milingimbi Airport,MGT,YMGB
Airport,2013-04-02T15:09:51.782Z,P7esKuDkdM,2013-04-02T15:09:51.782Z,"Maningrida, Northern Territory",Maningrida Airport,MNG,YMGD
Airport,2013-04-02T15:09:51.797Z,XmjgDgnxQD,2013-04-02T15:09:51.797Z,None,Mount Gunson Airport,GSN,YMGN
Airport,2013-04-02T15:09:51.812Z,4I2mmSRvII,2013-04-02T15:09:51.812Z,"Margaret River, Western Australia",Margaret River Airport,MGV,YMGT
Airport,2013-04-02T15:09:51.827Z,TNtfdSD4Ze,2013-04-02T15:09:51.827Z,None,Musgrave Airport,MVU,YMGV
Airport,2013-04-02T15:09:51.842Z,9i3j0bR1Gs,2013-04-02T15:09:51.842Z,"Cambridge, Tasmania",Hobart International Airport,HBA,YMHB
Airport,2013-04-02T15:09:51.857Z,1sTzg45mXF,2013-04-02T15:09:51.857Z,None,Mount House Airport,MHO,YMHO
Airport,2013-04-02T15:09:51.871Z,roBPWipgv6,2013-04-02T15:09:51.871Z,"Mildura, Victoria",Mildura Airport,MQL,YMIA
Airport,2013-04-02T15:09:51.886Z,MrCnMQeB3m,2013-04-02T15:09:51.886Z,None,Minlaton Airport,XML,YMIN
Airport,2013-04-02T15:09:51.902Z,reLRTH6xHc,2013-04-02T15:09:51.902Z,None,Mitchell Plateau Airport,MIH,YMIP
Airport,2013-04-02T15:09:51.917Z,sBaKf33rfq,2013-04-02T15:09:51.917Z,None,Miranda Downs Airport,MWY,YMIR
Airport,2013-04-02T15:09:51.932Z,xwZWKXEffV,2013-04-02T15:09:51.932Z,None,Mitchell Airport (Australia),MTQ,YMIT
Airport,2013-04-02T15:09:51.946Z,Y2wln8m0vf,2013-04-02T15:09:51.946Z,"Manjimup, Western Australia",Manjimup Airport,MJP,YMJM
Airport,2013-04-02T15:09:51.961Z,gAS0u5USuu,2013-04-02T15:09:51.961Z,"Launceston, Tasmania",Launceston Airport,LST,YMLT
Airport,2013-04-02T15:09:51.975Z,YjdylAM2HF,2013-04-02T15:09:51.975Z,"Moorabbin, Victoria",Moorabbin Airport,MBW,YMMB
Airport,2013-04-02T15:09:51.990Z,jVQGXJ4UB5,2013-04-02T15:09:51.990Z,"Melbourne Airport, Victoria",Melbourne Airport,MEL,YMML
Airport,2013-04-02T15:09:52.004Z,XfZ1FSs6Ad,2013-04-02T15:09:52.004Z,"Middlemount, Queensland",Middlemount Airport,MMM,YMMU
Airport,2013-04-02T15:09:52.019Z,MC99gAxRMx,2013-04-02T15:09:52.019Z,"Rutherford, New South Wales",Maitland Airport,MTL,YMND
Airport,2013-04-02T15:09:52.034Z,KmE29w9cQk,2013-04-02T15:09:52.034Z,"Mount Keith, Western Australia",Mount Keith Airport,WME,YMNE
Airport,2013-04-02T15:09:52.049Z,kPWTFlvQam,2013-04-02T15:09:52.049Z,"Mangalore, Victoria",Mangalore Airport,,YMNG
Airport,2013-04-02T15:09:52.064Z,fZyA3OOdNQ,2013-04-02T15:09:52.064Z,None,Mount Swan Airport,MSF,YMNS
Airport,2013-04-02T15:09:52.078Z,O2GCQfgSAv,2013-04-02T15:09:52.078Z,"Mount Magnet, Western Australia",Mount Magnet Airport,MMG,YMOG
Airport,2013-04-02T15:09:52.093Z,Tv8VFhGQVC,2013-04-02T15:09:52.093Z,"Moree, New South Wales",Moree Airport,MRZ,YMOR
Airport,2013-04-02T15:09:52.108Z,FPWIhnSmwX,2013-04-02T15:09:52.108Z,None,Moreton Airport,MET,YMOT
Airport,2013-04-02T15:09:52.123Z,Teu1FWpwxv,2013-04-02T15:09:52.123Z,None,Minnipa Airport,MIN,YMPA
Airport,2013-04-02T15:09:52.137Z,3SMUiY3cue,2013-04-02T15:09:52.137Z,"Point Cook, Victoria",RAAF Williams,,YMPC
Airport,2013-04-02T15:09:52.152Z,R7e3hcopWl,2013-04-02T15:09:52.152Z,"Moranbah, Queensland",Moranbah Airport,MOV,YMRB
Airport,2013-04-02T15:09:52.167Z,6l7Antc4FE,2013-04-02T15:09:52.167Z,"Morawa, Western Australia",Morawa Airport,MWB,YMRW
Airport,2013-04-02T15:09:52.181Z,merArbk09T,2013-04-02T15:09:52.181Z,"Moruya, New South Wales",Moruya Airport,MYA,YMRY
Airport,2013-04-02T15:09:52.196Z,riaabXafob,2013-04-02T15:09:52.196Z,"Mount Gambier, South Australia",Mount Gambier Airport,MGB,YMTG
Airport,2013-04-02T15:09:52.211Z,gy1WthH3n8,2013-04-02T15:09:52.211Z,None,Monto Airport,MNQ,YMTO
Airport,2013-04-02T15:09:52.230Z,AvU3BkCl6f,2013-04-02T15:09:52.230Z,None,Muccan Station Airport,MUQ,YMUC
Airport,2013-04-02T15:09:52.385Z,XBK9zJ1D6g,2013-04-02T15:09:52.385Z,None,Mungeranie Airport,MNE,YMUG
Airport,2013-04-02T15:09:52.400Z,8kKiqHbzqy,2013-04-02T15:09:52.400Z,"Murray Island, Queensland",Murray Island Airport,MYI,YMUI
Airport,2013-04-02T15:09:52.415Z,v8qBUt1Wqg,2013-04-02T15:09:52.415Z,None,Mulka Airport,MVK,YMUK
Airport,2013-04-02T15:09:52.429Z,3XrhQiFsTI,2013-04-02T15:09:52.429Z,None,Mulga Park Airport,MUP,YMUP
Airport,2013-04-02T15:09:52.444Z,FC4ZvrEwOS,2013-04-02T15:09:52.444Z,None,Mount Cavenagh Airport,MKV,YMVG
Airport,2013-04-02T15:09:52.459Z,shdReXjtmq,2013-04-02T15:09:52.459Z,"Mullewa, Western Australia",Mullewa Airport,MXU,YMWA
Airport,2013-04-02T15:09:52.474Z,343qoQclgA,2013-04-02T15:09:52.474Z,None,Moolawatana Airport,MWT,YMWT
Airport,2013-04-02T15:09:52.489Z,tywEIFP8Q9,2013-04-02T15:09:52.489Z,None,Marion Downs Airport,MXD,YMWX
Airport,2013-04-02T15:09:52.504Z,XtqR6HH1fb,2013-04-02T15:09:52.504Z,"Maryborough, Queensland",Maryborough Airport,MBH,YMYB
Airport,2013-04-02T15:09:52.518Z,k5wychaWWj,2013-04-02T15:09:52.518Z,None,Camballin Airport,MYO,YMYR
Airport,2013-04-02T15:09:52.533Z,h4dO07uauY,2013-04-02T15:09:52.533Z,"Narrandera, New South Wales",Narrandera Airport,NRA,YNAR
Airport,2013-04-02T15:09:52.548Z,fdxqfNwAPR,2013-04-02T15:09:52.548Z,"Narrabri, New South Wales",Narrabri Airport,NAA,YNBR
Airport,2013-04-02T15:09:52.563Z,yRI4FpWt3S,2013-04-02T15:09:52.563Z,"Roper River, Northern Territory",Ngukurr Airport,RPM,YNGU
Airport,2013-04-02T15:09:52.578Z,qWkkzsNcNO,2013-04-02T15:09:52.578Z,"Nhill, Victoria",Nhill Airport,,YNHL
Airport,2013-04-02T15:09:52.592Z,7k5m6JKz9m,2013-04-02T15:09:52.592Z,"Naracoorte, South Australia",Naracoorte Airport,,YNRC
Airport,2013-04-02T15:09:52.610Z,1ZynebR3yj,2013-04-02T15:09:52.610Z,"Narromine, New South Wales",Narromine Airport,QRM,YNRM
Airport,2013-04-02T15:09:52.624Z,K59SXx46gz,2013-04-02T15:09:52.624Z,"Normanton, Queensland",Normanton Airport,NTN,YNTN
Airport,2013-04-02T15:09:52.639Z,TEwwTNOQcq,2013-04-02T15:09:52.639Z,"Newman, Western Australia",Newman Airport,ZNE,YNWN
Airport,2013-04-02T15:09:52.653Z,kdGEXGkxNl,2013-04-02T15:09:52.653Z,"Nyngan, New South Wales",Nyngan Airport,,YNYN
Airport,2013-04-02T15:09:52.668Z,0KH3ooC29c,2013-04-02T15:09:52.668Z,"Colac, Victoria",Colac Airport,XCO,YOLA
Airport,2013-04-02T15:09:52.796Z,lSUy5Jlv7i,2013-04-02T15:09:52.796Z,"Onslow, Western Australia",Onslow Airport,ONS,YOLW
Airport,2013-04-02T15:09:52.823Z,7P50EHguWo,2013-04-02T15:09:52.823Z,"Oodnadatta, South Australia",Oodnadatta Airport,OOD,YOOD
Airport,2013-04-02T15:09:52.838Z,IoooKlFuRp,2013-04-02T15:09:52.838Z,"Moomba, South Australia",Moomba Airport,MOO,YOOM
Airport,2013-04-02T15:09:52.852Z,rwyaK0f3A7,2013-04-02T15:09:52.852Z,"Orbost, Victoria",Orbost Airport,RBS,YORB
Airport,2013-04-02T15:09:52.867Z,PpKgQBDmrL,2013-04-02T15:09:52.867Z,"Orange, New South Wales",Orange Airport,OAG,YORG
Airport,2013-04-02T15:09:52.882Z,5rxl3tVD2P,2013-04-02T15:09:52.882Z,"Adelaide, South Australia",Adelaide International Airport,ADL,YPAD
Airport,2013-04-02T15:09:52.896Z,aPbkRpAZnf,2013-04-02T15:09:52.896Z,"Port Augusta, South Australia",Port Augusta Airport,PUG,YPAG
Airport,2013-04-02T15:09:52.911Z,19xzsE4Hzu,2013-04-02T15:09:52.911Z,"Palm Island, Queensland",Palm Island Airport,PKM,YPAM
Airport,2013-04-02T15:09:52.929Z,1Vc0qi0yAh,2013-04-02T15:09:52.929Z,"Paraburdoo, Western Australia",Paraburdoo Airport,PBO,YPBO
Airport,2013-04-02T15:09:52.943Z,Cxe5YUBjV7,2013-04-02T15:09:52.943Z,Cocos (Keeling) Islands,Cocos (Keeling) Island International Airport,CCK,YPCC
Airport,2013-04-02T15:09:52.958Z,gqAdgepN0h,2013-04-02T15:09:52.958Z,"Darwin, Northern Territory",Darwin International Airport / RAAF Darwin (joint use),DRW,YPDN
Airport,2013-04-02T15:09:52.973Z,MCQi4D8aZL,2013-04-02T15:09:52.973Z,"Bullsbrook, Western Australia",RAAF Pearce,,YPEA
Airport,2013-04-02T15:09:52.988Z,KN4SbOPNYk,2013-04-02T15:09:52.988Z,"Pelican, New South Wales",Belmont Airport,BEO,YPEC
Airport,2013-04-02T15:09:53.012Z,qID90QNk5n,2013-04-02T15:09:53.012Z,"Salisbury, South Australia",RAAF Edinburgh,,YPED
Airport,2013-04-02T15:09:53.027Z,A7B0q7qwJy,2013-04-02T15:09:53.027Z,"Nhulunbuy, Northern Territory",Gove Airport,GOV,YPGV
Airport,2013-04-02T15:09:53.043Z,ZRf7LTrJuB,2013-04-02T15:09:53.043Z,"Port Pirie, South Australia",Port Pirie Airport,PPI,YPIR
